,label,SMS Message,Website,W-count,F-WordCount,Spamword
4870,0,"['1', 'tension', 'face', '2', 'smile', 'face', '3', 'wast', 'face', '4', 'innoc', 'face', '5terror', 'face', '6cruel', 'face', '7romant', 'face', '8lovabl', 'face', '9decent', 'face', 'lt', '#', 'gt', 'joker', 'face']",0,1,1,1
4871,0,"['dip', ""'s"", 'cell', 'dead', 'come', 'u', 'better', 'respond', 'els', 'shall', 'come', 'back']",0,1,0,0
4872,0,"['well', 'know', 'mean', 'text']",0,0,0,0
4873,0,"['hi', 'dis', 'yiju', 'would', 'happi', 'work', 'wif', 'ü', 'gek1510']",0,0,0,0
4874,0,"['lol', 'oop', 'sorri', 'fun']",0,0,0,0
4875,0,"['wat', 'happen', 'cruis', 'thing']",0,0,0,0
4876,0,"['know', 'dat', 'feelin', 'pete', 'wuld', 'get', 'em', 'nuther', 'place', 'nuther', 'time', 'mayb']",0,1,0,0
4877,1,"['lyricalladie21/f', 'invit', 'friend', 'repli', 'yes910', 'no910', 'see', 'wwwsmsac/u/hmmross', 'stop', 'send', 'stop', 'frnd', '62468']",1,1,0,0
4878,0,"['world', ""'s"", 'happiest', 'frnds', 'never', 'charact', 'dey', 'best', 'understand', 'differ']",0,0,0,0
4879,1,"['1', 'polyphon', 'tone', '4', 'ur', 'mob', 'everi', 'week', 'txt', 'pt2', '87575', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150p/tone', '16', 'repli', 'hl', '4info']",0,1,0,1
4880,0,"['yeah', 'open', 'chat', 'click', 'friend', 'list', 'make', 'list', 'easi', 'pie']",0,0,0,0
4881,0,"['alright', 'tyler', ""'s"", 'got', 'minor', 'crisi', 'home', 'sooner', 'thought', 'asap']",0,0,0,0
4882,0,"['when/wher', 'pick']",0,0,0,0
4883,0,"['usual', 'u', 'call', 'ard', '10', 'smth']",0,0,0,1
4884,0,"['new', 'theori', 'argument', 'win', 'situat', 'lose', 'person', 'dont', 'argu', 'ur', 'friend', 'kick', 'amp', 'say', ""'m"", 'alway', 'correct']",0,1,0,0
4885,0,"['mani', 'thing', 'antibiot', 'use', 'chest', 'abdomen', 'gyna', 'infect', 'even', 'bone', 'infect']",0,1,0,0
4886,0,"['poor', 'girl', 'ca', ""n't"", 'go', 'one', 'day', 'lmao']",0,0,0,0
4887,0,['6time'],0,0,0,0
4888,1,"['today', 'vodafon', 'number', 'end', '4882', 'select', 'receiv', '£350', 'award', 'number', 'match', 'call', '09064019014', 'receiv', '£350', 'award']",0,1,0,1
4889,0,"['pls', 'make', 'note', 'shes', 'expos', 'also', 'find', 'school', 'anyon', 'els', 'vomit', 'dog', 'cat', 'hous', 'let', 'know', 'later']",0,1,0,0
4890,0,"['japanes', 'proverb', 'one', 'u', 'none', 'itu', 'must', 'indian', 'version', 'one', 'let', 'none', 'itleav', 'final', 'kerala', 'version', 'one', 'stop', 'none', 'make', 'strike']",0,1,1,0
4891,0,"['sound', 'like', 'could', 'lot', 'time', 'spent', 'chastiti', 'devic', 'boy', '*grins*', 'take', 'beat', 'like', 'good', 'dog', 'go', 'loung', 'nice', 'long', 'bath']",0,1,0,0
4892,0,"['wors', 'use', 'half', 'way', 'stop', 'better', 'complet']",0,0,0,0
4893,0,"['miser', ""n't"", 'tell', 'u', 'side', 'effect', 'birth', 'control', 'massiv', 'gut', 'wrench', 'cramp', 'first', '2', 'month', ""n't"", 'sleep', 'last', 'night']",0,1,0,1
4894,0,"['send', 'new', 'number']",0,0,0,0
4895,0,"['convey', 'regard']",0,0,0,0
4896,1,"['want', 'latest', 'video', 'handset', '750', 'anytim', 'network', 'min', 'half', 'price', 'line', 'rental', 'repli', 'call', '08000930705', 'deliveri', 'tomorrow']",0,1,0,1
4897,0,"['2', 'half', 'year', 'miss', 'friendship']",0,0,0,1
4898,0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'messag']",0,0,0,0
4899,0,"['oh', 'fuck', ""'s"", 'sake', ""'s"", 'like', 'tallahasse']",0,0,0,0
4900,0,"['haha', 'first', 'person', 'gon', 'na', 'ask']",0,0,0,0
4901,1,"['ou', 'guarante', 'latest', 'nokia', 'phone', '40gb', 'ipod', 'mp3', 'player', '£500', 'prize', 'txt', 'word', 'collect', '83355', 'ibhltd', 'ldnw15h', '150p/mtmsgrcvd18']",0,1,0,1
4902,0,"['taka', 'lor', 'wat', 'time', 'u', 'wan', '2', 'come', 'n', 'look', '4', 'us']",0,1,0,1
4903,1,"['*', 'free*', 'polyphon', 'rington', 'text', 'super', '87131', 'get', 'free', 'poli', 'tone', 'week', '16', 'sn', 'pobox202', 'nr31', '7zs', 'subscript', '450pw']",0,1,0,1
4904,0,"['im', 'reach', 'anoth', '2', 'stop']",0,0,0,1
4905,0,"[""*didn't*"", 'mean', 'post', 'wrote', 'like', 'mani', 'time', 've', 'ritten', 'stuff', 'let', 'sit', 'feel', 'time', 'angri', 'left', 'hit', 'send', 'stop', ""n't"", 'check', 'phone', 'got', 'car', ""n't"", 'said', ""n't"", 'sleep', 'bore', 'would', ""n't"", 'time', 'clean', 'fold', 'laundri', 'etc', 'least', 'make', 'bed']",0,1,1,0
4906,1,"['warner', 'villag', '83118', 'c', 'colin', 'farrel', 'swat', 'wkend', '@', 'warner', 'villag', 'get', '1', 'free', 'med', 'popcornjust', 'show', 'msg+ticket', '@', 'kioskvalid', '47/12', 'c', 'tc', '@', 'kiosk', 'repli', 'soni', '4', 'mre', 'film', 'offer']",0,1,1,1
4907,0,"['come', 'onlin', 'today', 'night']",0,0,0,0
4908,0,"['anyth', 'special']",0,0,0,0
4909,0,"[""'m"", 'solihul', 'want', 'anyth']",0,0,0,0
4910,0,"['good', 'day']",0,0,0,0
4911,0,"['regret', 'inform', 'u', 'nhs', 'made', 'mistakeu', 'never', 'actual', 'bornpleas', 'report', '2', 'yor', 'local', 'hospit', '2b', 'terminatedw', 'r', 'sorri', '4', 'inconveni']",0,1,0,1
4912,0,"['love', 'holiday', 'monday', 'feel', 'even', 'go', 'dentist', 'hour']",0,0,0,0
4913,0,"['way', 'tirupur']",0,0,0,0
4914,1,"['goal', 'arsenal', '4', 'henri', '7', 'v', 'liverpool', '2', 'henri', 'score', 'simpl', 'shot', '6', 'yard', 'pass', 'bergkamp', 'give', 'arsenal', '2', 'goal', 'margin', '78', 'min']",0,1,0,1
4915,0,"['ve', 'alreadi', 'got', 'flaki', 'parent', ""it'snot"", 'suppos', 'child', ""'s"", 'job', 'support', 'parentnot', 're', 'ride', 'age', 'anyway', ""'m"", 'suppos', 'support', 've', 'hurt', 'unintent', 'hurt', 'nonetheless']",0,1,0,0
4916,0,"['took', 'hooch', 'walk', 'toaday', 'fell', 'splat', 'graze', 'knee', 'everyth', 'stay', 'home', 'see', 'tomorrow']",0,1,0,0
4917,0,"['drop', 'em', 'omw', 'back']",0,0,0,0
4918,1,"['2nd', 'time', 'tri', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easi', 'call', '08712101358', '10p', 'per', 'min', 'btnationalr']",0,1,0,1
4919,0,"['sit', 'mu', 'wait', 'everyon', 'get', 'suit', 'take', 'shower']",0,0,0,0
4920,0,"['call', ""n't"", 'see', 'facebook', 'huh']",0,0,0,1
4921,0,"['g', 'say', 'never', 'answer', 'text', 'confirm/deni']",0,0,0,0
4922,0,"['common', 'hearin', 'r', 'u', 'wat', 'r', 'u', 'ur', 'day', 'let', 'ask', 'u', 'someth', 'differ', 'u', 'smile', 'today', 'gud', 'evng']",0,1,1,0
4923,0,"['hi', 'dear', 'call', 'urgnt', ""n't"", 'know', 'what', 'problem', ""n't"", 'want', 'work', 'problem', 'least', 'tell', 'wate', 'repli']",0,1,0,1
4924,0,"['oh', 'yah', 'never', 'cancel', 'leh', 'haha']",0,0,0,0
4925,0,"['go', '4', 'e', 'normal', 'pilat', 'intro']",0,0,0,0
4926,0,"['ok', 'let', 'u', 'noe', 'leav', 'hous']",0,0,0,0
4927,0,"['oh', 'yes', 'like', 'tortur', 'watch', 'england']",0,0,0,0
4928,0,"['wan', 'na', 'art']",0,0,0,0
4929,0,"['hope', '‘', 'piss', 'rememb', 'gone', 'sister', 'someth']",0,0,0,0
4930,1,"['got', 'take', '2', 'take', 'part', 'wrc', 'ralli', 'oz', 'u', 'lucozad', 'energi', 'text', 'ralli', 'le', '61200', '25p', 'see', 'pack', 'lucozadecouk/wrc', 'itcould', 'u']",0,1,0,1
4931,1,"['hi', 'sexychat', 'girl', 'wait', 'text', 'text', 'great', 'night', 'chat', 'send', 'stop', 'stop', 'servic']",0,1,0,0
4932,0,"['good', 'morn', 'boytoy', ""'s"", 'yummi', 'lip', ""'s"", 'sexi', 'bun', 'think', 'crave', 'need']",0,1,0,0
4933,0,"['match', 'startedindia', 'lt', '#', 'gt', '2']",0,0,0,1
4934,0,"['free', 'call', 'sir']",0,0,0,1
4935,0,"['hey', 'want', 'anyth', 'buy']",0,0,0,0
4936,0,"['hey', 'babe', ""'s"", 'go', 'ever', 'figur', 'go', 'new', 'year']",0,0,0,0
4937,0,['kkcongratul'],0,0,0,0
4938,0,"['g', 'want', 'know', 'fuck']",0,0,0,0
4939,0,"['cancel', 'yeah', 'babi', 'well', 'sound', 'import', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']",0,1,0,0
4940,0,"['tomarrow', 'want', 'got', 'court', 'ltdecimalgt', 'come', 'bus', 'stand', '9']",0,0,0,0
4941,0,"['ü', 'go', 'home', 'liao', 'ask', 'dad', 'pick', '6']",0,0,0,0
4942,0,"['omg', 'make', 'wed', 'chapel', 'frontiervill', 'get', 'good', 'stuff']",0,0,0,0
4943,0,"[""'m"", 'eatin', 'lor', 'goin', 'back', 'work', 'soon', 'e', 'mountain', 'deer', 'show', 'huh', 'watch', 'b4', 'liao', 'nice']",0,1,0,0
4944,0,"['check', 'maili', 'mail', 'varma', 'kept', 'copi', 'regard', 'membershiptak', 'careinsha', 'allah']",0,0,0,0
4945,0,"['wrong', 'phone', 'phone', 'answer', 'one', 'assum', 'peopl', ""n't"", 'well']",0,0,0,0
4946,0,"['anyway', ""n't"", 'think', 'secur', 'anyth', 'lem', 'know', 'want', 'drive', 'south', 'chill']",0,1,0,0
4947,0,"[""'m"", 'alreadi', 'back', 'home', 'probabl']",0,0,0,0
4948,1,"['great', 'news', 'call', 'freefon', '08006344447', 'claim', 'guarante', '£1000', 'cash', '£2000', 'gift', 'speak', 'live', 'oper']",0,1,0,1
4949,1,"['hi', 'ami', 'send', 'free', 'phone', 'number', 'coupl', 'day', 'give', 'access', 'adult', 'parti']",0,1,0,1
4950,0,"['bus', 'way', 'calicut']",0,0,0,0
4951,0,"['hi', 'probabl', 'much', 'fun', 'get', 'messag', 'thought', 'id', 'txt', 'u', 'cos', 'im', 'bore', 'jame', 'fart', 'night']",0,1,0,1
4952,0,"['hi', 'babi', 'im', 'sat', 'bloodi', 'bus', 'mo', 'wont', 'home', '730', 'wan', 'na', 'somethin', 'later', 'call', 'later', 'ortxt', 'back', 'jess', 'xx']",0,1,0,1
4953,1,"['welcom', 'select', 'o2', 'servic', 'ad', 'benefit', 'call', 'special', 'train', 'advisor', 'free', 'mobil', 'diall', '402']",0,1,0,1
4954,0,"['lost', '4', 'pound', 'sinc', 'doc', 'visit', 'last', 'week', 'woot', 'woot', ""'m"", 'gon', 'na', 'celebr', 'stuf', 'face']",0,1,0,0
4955,0,"['u', 'come', 'back', '4', 'dinner', 'rite', 'dad', 'ask', 'confirm', 'wif', 'u']",0,1,0,0
4956,0,"['master', 'buy', 'bb', 'cos', 'sale', ""'s"", 'bf']",0,0,0,0
4957,0,"['ahhhhjust', 'woken', 'uphad', 'bad', 'dream', 'u', 'thoso', 'dont', 'like', 'u', 'right', 'didnt', 'know', 'anyth', 'comedi', 'night', 'guess', 'im']",0,1,0,0
4958,0,"[""'m"", 'viveki', 'got', 'call', 'number']",0,0,0,1
4959,0,"[""n't"", 'u', 'call', 'lunch']",0,0,0,1
4960,0,"['mean', 'left', 'earli', 'check', 'cos', ""'m"", 'work', '96']",0,0,0,0
4961,0,"['want', 'lt', '#', 'gt', 'rs', 'dado']",0,0,0,0
4962,0,"['bit', 'ur', 'smile', 'hppnss', 'drop', 'ur', 'tear', 'sorrow', 'part', 'ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'u', 'forevr', 'goodfriend']",0,1,1,0
4963,0,"['yup', 'ok']",0,0,0,0
4964,0,"['want', 'see', 'pretti', 'pussi']",0,0,0,0
4965,1,"['dear', 'voucher', 'holder', 'next', 'meal', 'us', 'use', 'follow', 'link', 'pc', '2', 'enjoy', '2', '4', '1', 'dine', 'experiencehttp//wwwvouch4mecom/etlp/diningasp']",0,1,0,1
4966,0,"['peopl', 'game', ""'m"", 'mall', 'iouri', 'kaila']",0,0,0,0
4967,1,"['urgent', 'tri', 'contact', 'u', 'today', 'draw', 'show', '£2000', 'prize', 'guarante', 'call', '09058094507', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",0,1,0,1
4968,1,"['donat', '£250', 'unicef', ""'s"", 'asian', 'tsunami', 'disast', 'support', 'fund', 'text', 'donat', '864233', '£250', 'ad', 'next', 'bill']",0,1,0,0
4969,0,"['futur', 'plan', 'tomorrow', 'result', 'today', 'best', 'present', 'enjoy', 'futur']",0,0,0,0
4970,0,"['cme', 'want', 'go', 'hos', '2morow', 'wil', 'cme', 'got', 'dear', 'didnt', 'say', 'time']",0,1,0,0
4971,0,"['suppos', 'meet', 'discuss', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']",0,1,0,0
4972,0,"['hey', 'come', 'onlin', 'use', 'msn']",0,0,0,0
4973,0,"[""'m"", 'fine', 'hope', 'good', 'take', 'care']",0,0,0,0
4974,0,"['oop', 'shower', 'u', 'call', 'hey', 'park', 'garag', 'collaps', 'univers', 'hospit', 'see', ""'m"", 'crazi', 'stuff', 'like', 'happen']",0,1,0,1
4975,0,"['aiyo', 'u', 'poor', 'thing', 'u', 'dun', 'wan', '2', 'eat', 'u', 'bath', 'alreadi']",0,1,1,1
4976,0,"['yar', 'tot', 'u', 'knew', 'dis', 'would', 'happen', 'long', 'ago', 'alreadi']",0,0,0,0
4977,0,"['gorgeous', 'keep', 'pix', 'cum', 'thank']",0,0,0,0
4978,0,"['boy', 'late', '2', 'home', 'father', 'power', 'frndship']",0,0,0,1
4979,0,"['jade', 'paul', 'didn\x92t', 'u', 'txt', 'u', 'rememb', 'barm', 'want', '2', 'talk', '2', 'u', 'txt']",0,1,1,1
4980,0,"['spend', 'new', 'year', 'brother', 'famili', 'let', 'plan', 'meet', 'next', 'week', 'readi', 'spoil']",0,1,0,0
4981,0,"['u', 'today']",0,0,0,0
4982,0,"['said', 'okay', 'sorri']",0,0,0,0
4983,0,"['slept', 'thinkthi', 'time', 'lt', '#', 'gt', 'pm', 'danger']",0,0,0,0
4984,0,"['network', 'job']",0,0,0,0
4985,1,"['goldvik', '29/m', 'invit', 'friend', 'repli', 'yes762', 'no762', 'see', 'wwwsmsac/u/goldvik', 'stop', 'send', 'stop', 'frnd', '62468']",1,1,0,0
4986,0,"['dont', 'let', 'studi', 'stress', 'l8r']",0,0,0,0
4987,0,"[""'s"", 'u', 'haf', '2', 'keep', 'busi']",0,0,0,1
4988,0,"['rush', ""'m"", 'work', ""'m"", 'school', 'rush', 'go', 'hungri']",0,0,0,0
4989,0,['channel'],0,0,0,0
4990,0,"['tell', 'coulda', 'real', 'valentin', ""n't"", 'u', 'never', 'pick', 'noth']",0,0,0,0
4991,1,"['phoni', '£350', 'award', 'today', 'voda', 'number', 'end', 'xxxx', 'select', 'receiv', '£350', 'award', 'match', 'pleas', 'call', '08712300220', 'quot', 'claim', 'code', '3100', 'standard', 'rate', 'app']",0,1,0,1
4992,0,"['made', 'eta', 'taunton', '1230', 'plan', 'hope', '‘', 'still', 'okday', 'good', 'see', 'xx']",0,1,0,0
4993,0,"[""'m"", 'hungri', 'buy', 'smth', 'home']",0,0,0,0
4994,0,"['hey', 'kate', 'hope', 'ur', 'ok', 'give', 'u', 'buz', 'wedlunch', 'go', 'outsomewher', '4', 'adrink', 'towncud', 'go', '2watershd', '4', 'bit', 'ppl', 'fromwrk', 'bthere', 'love', 'petexxx']",0,1,0,0
4995,0,"['drive', 'read', 'need', 'write']",0,0,0,0
4996,0,"['look', 'addi', 'goe', 'back', 'monday', 'suck']",0,0,0,0
4997,0,"['happi', 'new', 'year', 'hope', 'good', 'semest']",0,0,0,0
4998,0,"['esplanad', 'lor', 'els']",0,0,0,0
4999,0,['talk'],0,0,0,0
5000,0,"['hmph', 'go', 'head', 'big', 'baller']",0,0,0,0
5001,0,"['well', 'like', 'actual', 'call', 'someon', 'punto', 'woulda', 'wors']",0,0,0,1
5002,0,"['nope', 'sinc', 'ayo', 'travel', 'forgotten', 'guy']",0,0,0,0
5003,0,"['still', 'around', 'look', 'pick', 'later']",0,0,0,0
5004,1,"['cds', '4u', 'congratul', 'ur', 'award', '£500', 'cd', 'gift', 'voucher', '£125', 'gift', 'guarante', 'freeentri', '2', '£100', 'wkli', 'draw', 'xt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",1,1,0,1
5005,0,"[""'s"", 'someon', 'year', 'lt', '#', 'gt', 'toyota', 'camri', 'like', 'mr', 'olayiwola', ""'s"", 'mileag', 'lt', '#', 'gt', 'kit', 'clean', 'need', 'know', 'much', 'sell', 'rais', 'dough', 'soon', 'land', 'sell', 'holla', 'back']",0,1,0,0
5006,0,"['guess', 'pub', 'im', 'im', 'happi', 'pig', 'clover', 'whatev', 'say']",0,0,0,0
5007,0,"['ill', 'b', 'soon']",0,0,0,0
5008,0,"['oh', 'k', 'come', 'tomorrow']",0,0,0,0
5009,0,"['go', 'fool', 'dont', 'cheat', 'other', 'ok']",0,0,0,0
5010,0,"['mobil', 'numberpl', 'sms', 'ur', 'mail', 'idconvey', 'regard', 'achanammarakheshqatar']",0,0,0,0
5011,0,"['way', 'rencontr', ""'"", 'meet', 'mountain', 'dont']",0,0,0,0
5012,1,"['guarante', '£1000', 'cash', '£2000', 'prize', 'claim', 'yr', 'prize', 'call', 'custom', 'servic', 'repres', '08714712412', '10am7pm', 'cost', '10p']",0,1,0,1
5013,0,"['u', 'attend', 'ur', 'drive', 'lesson', 'mani', 'time', 'wk', 'n', 'day']",0,0,0,0
5014,0,"['uncl', 'g', 'check', 'reward', 'month']",0,0,0,0
5015,0,"['hello', 'boytoy', 'geeee', ""'m"", 'miss', 'today', 'like', 'send', 'tm', 'remind', ""'m"", 'think', 'love', '*love', 'kiss*']",0,1,0,0
5016,0,"['think', 'two', 'still', 'need', 'get', 'cash', 'def', 'readi', '9']",0,0,0,0
5017,0,"['hey', 'galsu', 'wan', 'na', 'meet', '4', 'dinner', 'nìte']",0,0,0,0
5018,1,"['dear', '0776xxxxxxx', 'u', 've', 'invit', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '86688', '150p/msgrcvdhg/suite342/2lands/row/w1j6hl', 'ldn', '18yr']",0,1,0,1
5019,0,"['babe', 'talk', 'think', 'good', 'boy', 'miss', 'love']",0,0,0,0
5020,0,"['great', 'offic', 'today']",0,0,0,0
5021,0,"[""'s"", 'cool', 'last', 'littl', 'get', 'time', 'soon']",0,0,0,0
5022,0,"['sad', 'puppi', 'nois']",0,0,0,0
5023,0,"['yes', 'possibl', 'dint', 'tri', 'pls', 'dont', 'tell', 'one', 'k']",0,0,0,0
5024,0,"['anyway', 'holla', 'whenev', 're', 'around', 'need', 'excus', 'go', 'creep', 'peopl', 'sarasota']",0,1,0,0
5025,0,['happen'],0,0,0,0
5026,0,"['gon', 'na', 'ask', 'lol', 'think', '7']",0,0,0,0
5027,1,"['ur', 'cashbal', 'current', '500', 'pound', 'maxim', 'ur', 'cashin', 'send', 'go', '86688', '150p/meg', 'cc', '08718720201', 'hg/suite342/2land', 'row/w1j6hl']",0,1,0,0
5028,1,"['privat', '2003', 'account', 'statement', 'show', '800', 'unredeem', 'sim', 'point', 'call', '08715203685', 'identifi', 'code4xx26', 'expir', '13/10/04']",0,1,0,1
5029,0,"['go', 'chase', 'run', ""'s"", 'cross', 'street']",0,0,0,0
5030,1,"[""'d"", 'like', 'tell', 'deepest', 'darkest', 'fantasi', 'call', '09094646631', '60p/min', 'stop', 'text', 'call', '08712460324', 'nat', 'rate']",0,1,0,1
5031,0,"['come', 'friday', 'leav', 'pongaldo', 'get', 'news', 'work', 'place']",0,0,0,0
5032,0,"['hey', 'inconveni', 'sis', 'huh']",0,0,0,0
5033,0,"['ok', 'vldo', 'u', 'know', 'got', 'adsens', 'approv']",0,0,0,0
5034,0,"['*', 'realli', 'good', 'see', 'day', 'dudett', 'miss']",0,0,0,0
5035,0,"['want', 'go', 'perumbavoor']",0,0,0,0
5036,0,"['mani', 'time', 'told', 'stage', 'use', 'laugh', 'listen', 'aha']",0,0,0,0
5037,1,"['wo', ""n't"", 'believ', ""'s"", 'true', ""'s"", 'incred', 'txts', 'repli', 'g', 'learn', 'truli', 'amaz', 'thing', 'blow', 'mind', 'o2fwd', '18p/txt']",0,1,0,0
5038,0,"[""n't"", 'hear']",0,0,0,0
5039,0,"['thank', 'talk', 'saturday', 'dear', 'cherish', 'brother', 'role', 'model']",0,0,0,0
5040,0,"['pls', 'clarifi', 'back', 'open', 'return', 'ticket', 'prepon', 'go', 'back', 'kerala']",0,0,0,0
5041,1,"['natali', '20/f', 'invit', 'friend', 'repli', 'yes165', 'no165', 'see', 'wwwsmsac/u/natalie2k9', 'stop', 'send', 'stop', 'frnd', '62468']",1,1,0,0
5042,0,"['ran', 'younger', 'man', 'make', 'pretti', 'babi', 'togeth']",0,0,0,0
5043,1,"['jamster', 'get', 'free', 'wallpap', 'text', 'heart', '88888', 'tc', 'appli', '16', 'need', 'help', 'call', '08701213186']",0,1,0,1
5044,0,"['ic', 'lol', 'play', '9', 'door', 'sometim', 'yo']",0,0,0,0
5045,0,"['dunno', 'dad', 'said', 'come', 'home', '2', 'bring', 'us', '4', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']",0,1,0,1
5046,0,"['sent', 'jd', 'custom', 'servic', 'cum', 'account', 'execut', 'ur', 'mail', 'id', 'detail', 'contact', 'us']",0,1,0,0
5047,0,"['desir', 'u', 'go', 'doctor', '4', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'manag', 'that']",0,1,0,0
5048,0,"['hmmmstill', 'dont', 'open']",0,0,0,0
5049,0,"['yeah', 'basic', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get', '3']",0,1,0,0
5050,0,"['edison', 'right', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'answer', 'know', 'us', 'speechless', 'viva', 'gmgngegnt']",0,1,0,0
5051,0,"['vote', 'wherev', 'heart', 'guid']",0,0,0,0
5052,0,"['sis', 'lor', 'juz', 'watch', 'italian', 'job']",0,0,0,0
5053,0,"['tick', 'tick', 'tick', 'could', 'die', 'loneli', 'know', '*pouts*', '*stomp', 'feet*', 'need']",0,1,1,0
5054,0,"['lmao', 'know', 'well']",0,0,0,0
5055,1,"['doubl', 'min', 'doubl', 'txt', '1/2', 'price', 'linerent', 'latest', 'orang', 'bluetooth', 'mobil', 'call', 'mobileupd8', 'latest', 'offer', '08000839402', 'call2optout/lf56']",0,1,0,1
5056,0,"['train', 'back', 'northampton', ""'m"", 'afraid', ""'m"", 'stay', 'skyve', 'today', 'ho', 'ho', 'around', 'wednesday', 'though', 'fanci', 'comedi', 'club', 'week', 'way']",0,1,0,0
5057,0,"['goodnight', 'da', 'thangam', 'realli', 'miss', 'u', 'dear']",0,0,0,0
5058,0,"['hey', 'next', 'sun', '1030', ""'s"", 'basic', 'yoga', 'cours', 'bugi', 'go', 'pilat', 'intro', 'next', 'sat', 'tell', 'time', 'r', 'free']",0,1,0,1
5059,0,"['geeeee', 'internet', 'realli', 'bad', 'today', 'eh']",0,0,0,0
5060,1,"['free', 'video', 'camera', 'phone', 'half', 'price', 'line', 'rental', '12', 'mths', '500', 'cross', 'ntwk', 'min', '100', 'txts', 'call', 'mobileupd8', '08001950382', 'call2optout/674']",0,1,0,1
5061,0,"['think', 'disturb', 'da']",0,0,0,0
5062,0,"['sorri', 'll', 'call', 'later', 'meet', 'sir']",0,0,0,1
5063,0,"['havent', 'stuck', 'orchard', 'dad', ""'s"", 'car', 'go', '4', 'dinner', 'u', 'leh', 'r', 'free', 'tonight']",0,1,0,1
5064,0,"['ok', 'also', 'wan', '2', 'watch', 'e', '9', 'pm', 'show']",0,0,0,1
5065,0,"['dunno', 'lei', 'like', 'dun', 'haf']",0,0,0,0
5066,0,"['brother', 'transfer', 'lt', '#', 'gt', '+', 'lt', '#', 'gt', 'pa']",0,0,0,0
5067,0,"['call', 'later', 'afternoon', 'onword', 'mtnl', 'servic', 'get', 'problem', 'south', 'mumbai', 'hear', ""n't"", 'listen']",0,1,0,1
5068,1,"['83039', '62735=£450', 'uk', 'break', 'accommodationvouch', 'term', 'condit', 'appli', '2', 'claim', 'mustprovid', 'claim', 'number', '15541']",0,1,0,1
5069,0,"['talk', 'g', 'x']",0,0,0,0
5070,0,"['hai', 'dear', 'friend', 'new', 'amp', 'present', 'number', 'rajitha', 'raj', 'ranju']",0,0,0,0
5071,1,"['5p', '4', 'alfi', 'moon', ""'s"", 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'chariti', '8007', 'nokia', 'poli', 'chariti', 'poli', 'zed', '08701417012', 'profit', '2', 'chariti']",0,1,1,1
5072,0,"['differ', 'style']",0,0,0,0
5073,1,"['win', '£200', 'shop', 'spree', 'everi', 'week', 'start', '2', 'play', 'text', 'store', '88039', 'skilgm', 'tscs08714740323', '1winawk', 'age16', '£150perweeksub']",0,1,0,1
5074,0,"['gud', 'ni8', 'dearslp', 'welltak', 'careswt', 'dreamsmuah']",0,0,0,0
5075,0,"['want', 'sent', 'lt', '#', 'gt', 'mesag', 'today', 'that', 'sorri', 'hurt']",0,0,0,0
5076,1,"['2nd', 'attempt', 'contract', 'u', 'week', 'top', 'prize', 'either', '£1000', 'cash', '£200', 'prize', 'call', '09066361921']",0,1,0,1
5077,0,"['well', ""'m"", 'glad', ""n't"", 'find', 'total', 'disagre', 'lol']",0,0,0,0
5078,0,"['guy', 'flash', 'go', 'call', 'call', 'madam', 'take', 'care', 'oh']",0,0,0,1
5079,1,"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minut', 'mobil', '+', '100', 'free', 'text', '+', 'free', 'camcord', 'repli', 'call', '08000930705']",0,1,1,1
5080,0,"['mark', 'work', 'tomorrow', 'get', '5', 'work', 'hous', 'meet', 'u', 'afterward']",0,0,0,0
5081,0,"['keep', 'ur', 'problem', 'ur', 'heart', ""b'coz"", 'nobodi', 'fight', 'u', 'u', 'amp', 'u', 'fight', 'ur', 'self', 'amp', 'win', 'battl', 'vivekanand', 'g', '9t', 'sd']",0,1,1,0
5082,0,"['yeah', 'give', 'call', 've', 'got', 'minut']",0,0,0,1
5083,0,"['hi', 'babe', 'uawakefeellikw', 'shitjustfound', 'via', 'alett', 'thatmum', 'gotmarri', '4thnovbehind', 'ourback', '\x96', 'fuckinniceselfishdeviousbitchanywayi\x92l', 'call', 'u']",0,1,0,1
